route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
13,1382_SO,1382_4023,Čierny most,,0,,259144,0,0
24,1382_SO,1382_4024,Haniska,,1,,259347,0,0
24,1382_SO,1382_4025,Kpt.Nálepku,,0,,259343,0,0
13,1382_SO,1382_4026,SEVERNÁ PODHRADÍK,,1,,259135,0,0
13,1382_SO,1382_4027,Čierny most,,0,,259129,0,0
41,1382_SO,1382_4032,Surdok,,0,,259518,0,0
41,1382_SO,1382_4033,Borkút,,1,,259517,0,0
42,1382_SO,1382_4034,Borkút,,1,,259527,0,0
42,1382_SO,1382_4035,Kpt.Nálepku,,0,,259528,0,0
41,1382_SO,1382_4039,Surdok,,0,,259518,0,0
4,1382_PD,1382_404,Pod Šalgovíkom,,1,,258971,0,0
41,1382_SO,1382_4040,Borkút,,1,,259517,0,0
42,1382_SO,1382_4042,Borkút,,1,,259527,0,0
42,1382_SO,1382_4043,Kpt.Nálepku,,0,,259528,0,0
24,1382_SO,1382_4044,Haniska,,1,,259347,0,0
24,1382_SO,1382_4045,Trojica,,0,,259342,0,0
1,1382_PD,1382_4059,Solivar,,1,,258948,0,0
13,1382_NE,1382_4079,Nižná Šebastová Slanská,,1,,259126,0,0
13,1382_NE,1382_4080,Čierny most,,0,,259144,0,0
24,1382_NE,1382_4081,Haniska,,1,,259347,0,0
24,1382_NE,1382_4082,Kpt.Nálepku,,0,,259343,0,0
13,1382_NE,1382_4083,SEVERNÁ PODHRADÍK,,1,,259135,0,0
1,1382_PD,1382_4084,Solivar,,1,,258948,0,0
13,1382_NE,1382_4085,Čierny most,,0,,259129,0,0
1,1382_PD,1382_4086,Solivar,,1,,258948,0,0
1,1382_PD,1382_4087,Solivar,,1,,258948,0,0
41,1382_NE,1382_4089,Surdok,,0,,259518,0,0
41,1382_NE,1382_4090,Borkút,,1,,259517,0,0
1,1382_PD,1382_4091,Solivar,,1,,258948,0,0
42,1382_NE,1382_4092,Borkút,,1,,259527,0,0
42,1382_NE,1382_4093,Kpt.Nálepku,,0,,259528,0,0
26,1382_NE,1382_4094,SPINEA Záturecká,,1,,259360,0,0
26,1382_NE,1382_4095,Trojica -> 41 Surdok,,0,,259369,0,0
41,1382_NE,1382_4096,Surdok,,0,,259518,0,0
41,1382_NE,1382_4097,Borkút,,1,,259517,0,0
42,1382_NE,1382_4098,Borkút,,1,,259527,0,0
42,1382_NE,1382_4099,Kpt.Nálepku,,0,,259528,0,0
22,1382_NE,1382_41,Trojica-Cemjata,,0,,259307,0,0
24,1382_NE,1382_4100,Haniska,,1,,259347,0,0
24,1382_NE,1382_4101,Trojica,,0,,259342,0,0
1,1382_PD,1382_4105,Solivar,,1,,258948,0,0
22,1382_PD,1382_4124,Šidlovec,,0,,259300,0,0
22,1382_PD,1382_4126,Pod Šalgovíkom,,1,,259310,0,0
1,1382_PD,1382_4128,Solivar,,1,,258948,0,0
22,1382_PD,1382_4129,Trojica,,0,,259289,0,0
1,1382_PD,1382_4146,Solivar,,1,,258948,0,0
30,1382_PD,1382_4191,Budovateľská-Žel.stanica,,1,,259420,0,0
32,1382_PD,1382_421,Sibírska,,1,,259428,0,0
7,1382_PD,1382_424,Širpo,,0,,259001,0,0
36,1382_PD,1382_4244,Trojica-Kanaš,,0,,259474,0,0
36,1382_PD,1382_4245,Trojica-Cemjata,,0,,259471,0,0
4,1382_SO,1382_425,Sídlisko III,,0,,258972,0,0
2,1382_PD,1382_43,Budovateľská,,1,,258970,0,0
7,1382_PD,1382_435,Budovateľská,,1,,259002,0,0
41,1382_SO,1382_44,Surdok,,0,,259518,0,0
1,1382_PD,1382_4488,Solivar,,1,,258948,0,0
1,1382_PD,1382_4489,Solivar,,1,,258948,0,0
1,1382_PD,1382_4490,Solivar,,1,,258948,0,0
1,1382_PD,1382_4492,Solivar,,1,,258948,0,0
1,1382_PD,1382_4493,Solivar,,1,,258948,0,0
1,1382_PD,1382_4494,Solivar,,1,,258948,0,0
1,1382_PD,1382_4495,Solivar,,1,,258948,0,0
41,1382_SO,1382_45,Borkút,,1,,259517,0,0
1,1382_PD,1382_4500,Dopravný podnik,,0,,258953,0,0
1,1382_PD,1382_4507,Solivar,,1,,258948,0,0
1,1382_PD,1382_4508,Solivar,,1,,258948,0,0
1,1382_PD,1382_4509,Solivar,,1,,258948,0,0
1,1382_PD,1382_4510,Solivar,,1,,258948,0,0
1,1382_PD,1382_4511,Solivar,,1,,258948,0,0
1,1382_PD,1382_4512,Solivar,,1,,258948,0,0
1,1382_PD,1382_4513,Solivar,,1,,258948,0,0
1,1382_PD,1382_4514,Solivar,,1,,258948,0,0
1,1382_PD,1382_4515,Solivar,,1,,258948,0,0
1,1382_PD,1382_4516,Solivar,,1,,258948,0,0
1,1382_PD,1382_4519,Solivar,,1,,258948,0,0
1,1382_PD,1382_4526,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4527,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4528,Nižná Šebastová,,0,,258949,0,0
14,1382_PD,1382_453,Kanaš,,0,,259183,0,0
1,1382_PD,1382_4530,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4531,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4532,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4533,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4534,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4535,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4536,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4537,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4538,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4542,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4543,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4544,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4545,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4546,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4547,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4548,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4549,Nižná Šebastová,,0,,258949,0,0
32,1382_PD,1382_455,Trojica-V.Šariš,,0,,259433,0,0
1,1382_PD,1382_4550,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4552,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_4562,Nižná Šebastová,,0,,258949,0,0
38,1382_SO,1382_457,Sídlisko III,,0,,259487,0,0
10,1382_SO,1382_4579,Nemocnica,,0,,259074,0,0
38,1382_SO,1382_458,Sídlisko III,,0,,259487,0,0
10,1382_SO,1382_4581,Sibírska,,1,,259078,0,0
38,1382_SO,1382_459,Sídlisko III,,0,,259487,0,0
42,1382_SO,1382_46,Borkút,,1,,259527,0,0
38,1382_SO,1382_460,Sídlisko III,,0,,259487,0,0
38,1382_SO,1382_461,Sídlisko III,,0,,259487,0,0
38,1382_SO,1382_462,Sídlisko III,,0,,259487,0,0
38,1382_SO,1382_463,Sídlisko III,,0,,259487,0,0
38,1382_SO,1382_464,Sídlisko III,,0,,259487,0,0
27,1382_PD,1382_466,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_467,Terchovská,,1,,259370,0,0
27,1382_PD,1382_468,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_469,Terchovská,,1,,259370,0,0
42,1382_SO,1382_47,Kpt.Nálepku,,0,,259528,0,0
27,1382_PD,1382_470,Hviezdna,,0,,259372,0,0
10,1382_NE,1382_4703,Nemocnica,,0,,259074,0,0
27,1382_PD,1382_471,Žel. stanica,,1,,259377,0,0
27,1382_PD,1382_472,Hviezdna,,0,,259379,0,0
10,1382_NE,1382_4728,Sibírska,,1,,259078,0,0
27,1382_PD,1382_473,Terchovská,,1,,259370,0,0
27,1382_PD,1382_474,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_475,Veľká pošta,,1,,259378,0,0
27,1382_PD,1382_476,Hviezdna,,0,,259379,0,0
27,1382_PD,1382_477,Terchovská,,1,,259370,0,0
27,1382_PD,1382_478,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_479,Terchovská,,1,,259370,0,0
24,1382_SO,1382_48,Haniska,,1,,259347,0,0
27,1382_PD,1382_480,Hviezdna,,0,,259372,0,0
29,1382_NE,1382_481,Nemocnica,,1,,259415,0,0
38,1382_SO,1382_482,Sídlisko III,,0,,259487,0,0
38,1382_SO,1382_483,Sídlisko III,,0,,259487,0,0
14,1382_SO,1382_4830,Kanaš,,0,,259154,0,0
45,1382_SO,1382_4832,Švábska,,1,,259554,0,0
38,1382_SO,1382_484,Sídlisko III,,0,,259487,0,0
27,1382_PD,1382_485,Terchovská,,1,,259370,0,0
26,1382_NE,1382_4855,SPINEA Záturecká,,1,,259360,0,0
27,1382_PD,1382_486,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_487,Terchovská,,1,,259370,0,0
27,1382_PD,1382_488,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_489,Terchovská,,1,,259370,0,0
2,1382_SO,1382_49,Obrancov mieru,,0,,258965,0,0
27,1382_PD,1382_490,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_491,Terchovská,,1,,259370,0,0
27,1382_PD,1382_492,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_493,Terchovská,,1,,259370,0,0
7,1382_SO,1382_4938,Veľká pošta ->36 Pod Šalgovíkom,,1,,259007,0,0
27,1382_PD,1382_494,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_495,Veľká pošta,,1,,259378,0,0
27,1382_PD,1382_496,Hviezdna,,0,,259379,0,0
27,1382_PD,1382_497,Terchovská,,1,,259370,0,0
27,1382_PD,1382_498,Hviezdna,,0,,259372,0,0
27,1382_PD,1382_499,Terchovská,,1,,259370,0,0
14,1382_SO,1382_50,Záborské,,1,,259181,0,0
27,1382_PD,1382_500,Trojica -> 11 Na Rúrkach,,0,,259371,0,0
38,1382_SO,1382_501,Sídlisko III,,0,,259487,0,0
38,1382_SO,1382_503,Sídlisko III,,0,,259487,0,0
15,1382_PD,1382_506,KOLLÁROVA ZA KALVÁRIOU,,0,,259218,0,0
15,1382_PD,1382_507,Poliklinika,,1,,259213,0,0
38,1382_SO,1382_509,Sídlisko III,,0,,259487,0,0
14,1382_SO,1382_51,Kanaš,,0,,259164,0,0
38,1382_SO,1382_510,Sídlisko III,,0,,259487,0,0
22,1382_PD,1382_512,Šidlovec,,0,,259295,0,0
12,1382_PD,1382_513,Nemocnica Pod Šalgovíkom,,1,,259115,0,0
12,1382_PD,1382_514,Šidlovec,,0,,259111,0,0
1,1382_PD,1382_5143,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5144,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5147,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5148,Nižná Šebastová,,0,,258949,0,0
12,1382_PD,1382_515,Sibírska,,1,,259108,0,0
4,1382_SO,1382_516,Sídlisko III,,0,,258972,0,0
46,1382_SO,1382_5160,Ruská Nová Ves,,1,,259574,0,0
46,1382_SO,1382_5161,Čierny most,,0,,259566,0,0
46,1382_SO,1382_5162,Ruská Nová Ves,,1,,259574,0,0
46,1382_SO,1382_5163,Kpt.Nálepku,,0,,259573,0,0
12,1382_PD,1382_517,Dúbravská,,0,,259107,0,0
1,1382_PD,1382_5170,Nižná Šebastová,,0,,258949,0,0
12,1382_PD,1382_518,Sibírska,,1,,259112,0,0
1,1382_PD,1382_5189,Nižná Šebastová,,0,,258949,0,0
12,1382_PD,1382_519,Dúbravská,,0,,259107,0,0
14,1382_SO,1382_52,Trojica-Sibírska,,1,,259168,0,0
12,1382_PD,1382_520,Sibírska,,1,,259112,0,0
14,1382_SO,1382_5203,Garrett,,1,,259173,0,0
14,1382_SO,1382_5204,Trojica-Rúrky,,0,,259209,0,0
12,1382_PD,1382_521,Dúbravská,,0,,259107,0,0
12,1382_PD,1382_522,Sibírska,,1,,259112,0,0
1,1382_PD,1382_5229,Nižná Šebastová,,0,,258958,0,0
12,1382_PD,1382_523,Dúbravská,,0,,259107,0,0
1,1382_PD,1382_5230,Nižná Šebastová,,0,,258949,0,0
12,1382_PD,1382_524,Sibírska,,1,,259112,0,0
12,1382_PD,1382_525,Dúbravská,,0,,259107,0,0
12,1382_PD,1382_526,Sibírska,,1,,259112,0,0
12,1382_PD,1382_527,Dúbravská,,0,,259107,0,0
12,1382_PD,1382_528,Sibírska,,1,,259112,0,0
14,1382_SO,1382_53,Záborské,,1,,259181,0,0
41,1382_PD,1382_531,Surdok,,0,,259515,0,0
41,1382_PD,1382_532,Veľká pošta,,1,,259512,0,0
38,1382_SO,1382_533,Sídlisko III,,0,,259487,0,0
44,1382_PD,1382_534,Č.most-Surdok,,0,,259536,0,0
41,1382_PD,1382_535,Surdok,,0,,259518,0,0
14,1382_PD,1382_536,Veľká pošta,,1,,259191,0,0
1,1382_PD,1382_5361,Nižná Šebastová,,0,,258949,0,0
38,1382_SO,1382_537,Sídlisko III,,0,,259487,0,0
1,1382_PD,1382_5377,Nižná Šebastová,,0,,258949,0,0
41,1382_PD,1382_538,Borkút,,1,,259521,0,0
42,1382_PD,1382_539,Borkút,,1,,259527,0,0
14,1382_SO,1382_54,Kanaš,,0,,259164,0,0
42,1382_PD,1382_540,Kpt.Nálepku,,0,,259528,0,0
1,1382_PD,1382_5406,Nižná Šebastová,,0,,258949,0,0
41,1382_PD,1382_541,Surdok,,0,,259518,0,0
41,1382_PD,1382_542,Veľká pošta,,1,,259512,0,0
26,1382_PD,1382_543,SPINEA Záturecká,,1,,259360,0,0
26,1382_PD,1382_544,Žel.stanica,,0,,259362,0,0
41,1382_PD,1382_545,Surdok,,0,,259518,0,0
41,1382_PD,1382_546,Borkút,,1,,259517,0,0
42,1382_PD,1382_547,Borkút,,1,,259527,0,0
42,1382_PD,1382_548,Kpt.Nálepku,,0,,259528,0,0
24,1382_PD,1382_549,Haniska,,1,,259347,0,0
14,1382_SO,1382_5492,Veľký Šariš,,1,,259185,0,0
14,1382_SO,1382_55,Trojica-Sibírska,,1,,259168,0,0
24,1382_PD,1382_550,Kpt.Nálepku,,0,,259343,0,0
1,1382_SO,1382_5504,Nižná Šebastová,,0,,258958,0,0
41,1382_PD,1382_551,Surdok,,0,,259518,0,0
41,1382_PD,1382_552,Borkút,,1,,259517,0,0
42,1382_PD,1382_553,Borkút,,1,,259527,0,0
42,1382_PD,1382_554,Kpt.Nálepku,,0,,259528,0,0
1,1382_PD,1382_5544,Nižná Šebastová,,0,,258949,0,0
24,1382_PD,1382_555,Haniska,,1,,259347,0,0
24,1382_PD,1382_556,Trojica,,0,,259355,0,0
41,1382_PD,1382_557,Surdok,,0,,259518,0,0
1,1382_PD,1382_5578,Nižná Šebastová,,0,,258949,0,0
41,1382_PD,1382_558,Borkút,,1,,259517,0,0
1,1382_PD,1382_5581,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5582,Nižná Šebastová,,0,,258949,0,0
42,1382_PD,1382_559,Borkút,,1,,259527,0,0
14,1382_SO,1382_56,Záborské,,1,,259181,0,0
42,1382_PD,1382_560,Kpt.Nálepku,,0,,259528,0,0
44,1382_PD,1382_561,Kysucká-Solivar DULOVA VES,,1,,259537,0,0
44,1382_PD,1382_562,Kpt.Nálepku,,0,,259534,0,0
38,1382_SO,1382_564,Sídlisko III,,0,,259487,0,0
1,1382_PD,1382_5650,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5651,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5654,Nižná Šebastová,,0,,258949,0,0
38,1382_SO,1382_566,Sídlisko III,,0,,259487,0,0
1,1382_PD,1382_5661,Nižná Šebastová,,0,,258949,0,0
26,1382_NE,1382_5663,Trojica ->15 Za Kalváriou,,0,,259365,0,0
26,1382_SO,1382_5667,SPINEA Záturecká,,1,,259360,0,0
26,1382_SO,1382_5668,Petrovianska,,1,,259358,0,0
26,1382_SO,1382_5669,SPINEA Záturecká,,1,,259360,0,0
38,1382_SO,1382_567,Sídlisko III,,0,,259487,0,0
26,1382_SO,1382_5671,Trojica ->15 Za Kalváriou,,0,,259365,0,0
26,1382_SO,1382_5672,Trojica -> 41 Surdok,,0,,259368,0,0
26,1382_SO,1382_5673,Trojica -> 41 Surdok,,0,,259369,0,0
41,1382_PD,1382_568,Surdok,,0,,259518,0,0
1,1382_PD,1382_5680,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5681,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5686,Nižná Šebastová,,0,,258949,0,0
41,1382_PD,1382_569,Pod Táborom Pod Šalgovíkom,,1,,259519,0,0
46,1382_SO,1382_5693,Kpt.Nálepku,,0,,259573,0,0
46,1382_SO,1382_5698,Ruská Nová Ves,,1,,259574,0,0
14,1382_SO,1382_57,Kanaš,,0,,259164,0,0
41,1382_PD,1382_571,Surdok,,0,,259518,0,0
1,1382_PD,1382_5712,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5714,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5715,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5716,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5717,Nižná Šebastová,,0,,258958,0,0
1,1382_PD,1382_5718,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5719,Nižná Šebastová,,0,,258949,0,0
41,1382_PD,1382_572,Borkút,,1,,259517,0,0
1,1382_PD,1382_5720,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_5721,Nižná Šebastová,,0,,258954,0,0
1,1382_PD,1382_5722,Nižná Šebastová,,0,,258949,0,0
42,1382_PD,1382_573,Borkút,,1,,259527,0,0
38,1382_SO,1382_574,Sídlisko III,,0,,259487,0,0
4,1382_SO,1382_575,Sídlisko III,,0,,258972,0,0
42,1382_PD,1382_576,Kpt.Nálepku,,0,,259528,0,0
24,1382_PD,1382_577,Haniska,,1,,259347,0,0
13,1382_PD,1382_578,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
4,1382_SO,1382_579,Sídlisko III,,0,,258972,0,0
14,1382_SO,1382_58,Trojica-Sibírska,,1,,259168,0,0
24,1382_PD,1382_580,Čierny most,,0,,259344,0,0
38,1382_SO,1382_581,Sídlisko III,,0,,259487,0,0
41,1382_PD,1382_582,Surdok,,0,,259518,0,0
28,1382_SO,1382_5825,Šváby-Delňa,,1,,259402,0,0
28,1382_SO,1382_5828,Šváby-Delňa,,1,,259391,0,0
38,1382_SO,1382_583,Sídlisko III,,0,,259487,0,0
28,1382_SO,1382_5830,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5832,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5834,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5836,Šváby-Delňa,,1,,259387,0,0
45,1382_SO,1382_5839,Veľký Šariš,,0,,259549,0,0
41,1382_PD,1382_584,Borkút,,1,,259517,0,0
28,1382_SO,1382_5842,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5845,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5848,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5851,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5854,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5857,Šváby-Delňa,,1,,259387,0,0
42,1382_PD,1382_586,Borkút,,1,,259527,0,0
28,1382_SO,1382_5860,Šváby-Delňa,,1,,259387,0,0
28,1382_SO,1382_5863,Šváby-Delňa,,1,,259387,0,0
18,1382_SO,1382_5866,Cemjata,,0,,259240,0,0
18,1382_SO,1382_5867,Čierny most,,1,,259259,0,0
38,1382_SO,1382_587,Sídlisko III,,0,,259487,0,0
42,1382_PD,1382_588,Kpt.Nálepku,,0,,259528,0,0
38,1382_SO,1382_589,Sídlisko III,,0,,259487,0,0
4,1382_SO,1382_59,Sídlisko III,,0,,258972,0,0
24,1382_PD,1382_590,Haniska,,1,,259347,0,0
28,1382_NE,1382_5906,Šváby-Delňa,,1,,259391,0,0
45,1382_NE,1382_5907,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_5908,Šváby-Delňa,,1,,259551,0,0
32,1382_PD,1382_591,Trojica,,0,,259429,0,0
28,1382_NE,1382_5911,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_5912,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_5913,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_5917,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_5918,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_5919,Šváby-Delňa,,1,,259551,0,0
24,1382_PD,1382_592,Trojica,,0,,259355,0,0
28,1382_NE,1382_5922,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_5923,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_5924,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_5927,Šváby-Delňa,,1,,259387,0,0
33,1382_SO,1382_593,Pod nadjazdom,,0,,259446,0,0
41,1382_PD,1382_594,Surdok,,0,,259518,0,0
33,1382_NE,1382_595,Pod nadjazdom,,0,,259446,0,0
41,1382_PD,1382_596,Veľká pošta,,1,,259512,0,0
32,1382_PD,1382_597,Trojica,,0,,259429,0,0
2,1382_PD,1382_598,Obrancov mieru,,0,,258961,0,0
38,1382_SO,1382_599,Sídlisko III,,0,,259487,0,0
8,1382_SO,1382_6,Sibírska,,1,,259019,0,0
14,1382_SO,1382_60,Kanaš,,0,,259164,0,0
4,1382_PD,1382_600,Pod Šalgovíkom,,1,,258971,0,0
38,1382_SO,1382_601,Sídlisko III,,0,,259487,0,0
1,1382_PD,1382_6019,Solivar,,1,,258948,0,0
43,1382_PD,1382_602,PEKÁRNE-POD KALVÁRIOU BAJKALSKÁ-NEMOCNICA,,0,,259531,0,0
38,1382_PD,1382_6021,Sibírska,,1,,259488,0,0
1,1382_PD,1382_6022,Solivar,,1,,258948,0,0
1,1382_PD,1382_6023,Solivar,,1,,258948,0,0
1,1382_PD,1382_6024,Solivar,,1,,258948,0,0
38,1382_PD,1382_6025,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_6026,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_6027,Sibírska,,1,,259488,0,0
8,1382_PD,1382_6028,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_6029,Sibírska,,1,,259019,0,0
38,1382_SO,1382_603,Sídlisko III,,0,,259487,0,0
4,1382_PD,1382_6030,Pod Šalgovíkom,,1,,258971,0,0
4,1382_PD,1382_6031,Sídlisko III,,0,,258972,0,0
4,1382_PD,1382_6032,Sídlisko III,,0,,258972,0,0
38,1382_PD,1382_6034,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_6035,Sídlisko III,,0,,259487,0,0
8,1382_PD,1382_6036,Sídlisko III,,0,,259020,0,0
38,1382_PD,1382_6037,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_6038,Sibírska,,1,,259488,0,0
4,1382_PD,1382_6039,Pod Šalgovíkom,,1,,258971,0,0
43,1382_PD,1382_604,BAJKALSKÁ NEMOCNICA,,0,,259532,0,0
4,1382_PD,1382_6040,Pod Šalgovíkom,,1,,258971,0,0
8,1382_PD,1382_6041,Sibírska,,1,,259019,0,0
8,1382_PD,1382_6042,Sibírska,,1,,259019,0,0
8,1382_PD,1382_6043,Sibírska,,1,,259019,0,0
8,1382_PD,1382_6044,Sídlisko III,,0,,259020,0,0
4,1382_PD,1382_6045,Sídlisko III,,0,,258972,0,0
8,1382_PD,1382_6046,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_6047,Sibírska,,1,,259019,0,0
44,1382_PD,1382_606,Kysucká-Solivar DULOVA VES,,1,,259539,0,0
14,1382_PD,1382_608,Garrett-Záborské,,1,,259186,0,0
44,1382_PD,1382_609,Kpt.Nálepku,,0,,259534,0,0
14,1382_SO,1382_61,Železničná stanica,,1,,259157,0,0
14,1382_PD,1382_610,ZŠ V.Šariš-Kanaš,,0,,259172,0,0
14,1382_PD,1382_611,Kanaš,,0,,259164,0,0
21,1382_SO,1382_612,Fintice,,1,,259280,0,0
14,1382_PD,1382_614,Železničná stanica,,1,,259157,0,0
14,1382_PD,1382_615,Veľká pošta,,1,,259174,0,0
38,1382_SO,1382_616,Sídlisko III,,0,,259487,0,0
44,1382_PD,1382_617,Kysucká-Solivar DULOVA VES,,1,,259539,0,0
44,1382_PD,1382_618,Č.most-Cemjata,,0,,259540,0,0
45,1382_NE,1382_6183,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6184,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_6187,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6188,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6189,Šváby-Delňa,,1,,259551,0,0
5,1382_PD,1382_619,Bajkalská,,0,,258981,0,0
28,1382_NE,1382_6192,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6193,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6195,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_6198,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6199,Veľký Šariš,,0,,259553,0,0
22,1382_NE,1382_62,Šidlovec,,0,,259290,0,0
7,1382_NE,1382_620,Širpo,,0,,259008,0,0
45,1382_NE,1382_6200,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_6203,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6204,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6205,Šváby-Delňa,,1,,259551,0,0
13,1382_PD,1382_621,Čierny most,,0,,259133,0,0
28,1382_NE,1382_6212,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6213,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6214,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_6217,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6218,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6219,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_6223,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6224,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_6225,Šváby-Delňa,,1,,259551,0,0
28,1382_NE,1382_6228,Šváby-Delňa,,1,,259387,0,0
45,1382_NE,1382_6229,Veľký Šariš,,0,,259553,0,0
41,1382_PD,1382_623,Surdok,,0,,259518,0,0
45,1382_NE,1382_6230,Šváby-Delňa,,1,,259551,0,0
41,1382_PD,1382_624,Na Hlavnej,,1,,259520,0,0
14,1382_PD,1382_625,Trojica-Bzenov,,0,,259156,0,0
13,1382_PD,1382_626,Podhradík,,1,,259142,0,0
41,1382_PD,1382_627,Surdok,,0,,259518,0,0
41,1382_PD,1382_628,Na Hlavnej,,1,,259520,0,0
22,1382_SO,1382_63,Šalgovík,,1,,259303,0,0
4,1382_PD,1382_630,Pod Šalgovíkom,,1,,258971,0,0
41,1382_PD,1382_631,Surdok,,0,,259518,0,0
21,1382_SO,1382_632,Trojica -> 23 Malý Šariš,,0,,259283,0,0
41,1382_PD,1382_633,Veľká pošta,,1,,259512,0,0
21,1382_SO,1382_635,Fintice,,1,,259280,0,0
29,1382_NE,1382_638,Sídlisko III,,0,,259417,0,0
41,1382_PD,1382_639,Surdok,,0,,259518,0,0
22,1382_NE,1382_64,Šidlovec,,0,,259293,0,0
